date,traffic_count,Year,Month,Day,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),day_of_week,is_weekend,temp_range,temp_range_cat,season,traffic_status
2024-06-17,85.0,2024,6,17,30.3,15.7,23.0,0.0,0.0,0.0,2,0,14.600000000000001,High,Summer,0
2024-06-18,80.0,2024,6,18,32.4,21.4,26.9,8.2,0.0,8.2,3,0,11.0,High,Summer,0
2024-06-19,103.0,2024,6,19,34.5,22.8,28.7,0.5,0.0,0.5,4,0,11.7,High,Summer,0
2024-06-20,112.0,2024,6,20,30.7,20.2,25.5,50.8,0.0,50.8,5,0,10.5,High,Summer,0
2024-06-21,144.0,2024,6,21,25.4,20.8,23.1,7.6,0.0,7.6,6,0,4.599999999999998,Low,Summer,0
2024-06-22,95.0,2024,6,22,24.7,20.1,22.4,0.5,0.0,0.5,7,1,4.599999999999998,Low,Summer,0
2024-06-23,69.0,2024,6,23,27.4,17.7,22.6,0.7,0.0,0.7,1,1,9.7,Medium,Summer,0
2024-06-24,82.0,2024,6,24,28.4,17.3,22.9,0.0,0.0,0.0,2,0,11.099999999999998,High,Summer,0
2024-06-25,137.0,2024,6,25,26.9,16.6,21.8,0.0,0.0,0.0,3,0,10.299999999999997,High,Summer,0
2024-06-26,134.0,2024,6,26,29.0,16.0,22.5,6.7,0.0,6.7,4,0,13.0,High,Summer,0
2024-06-27,94.0,2024,6,27,22.2,12.3,17.3,0.0,0.0,0.0,5,0,9.899999999999999,Medium,Summer,0
2024-06-28,91.0,2024,6,28,22.1,10.7,16.4,0.0,0.0,0.0,6,0,11.400000000000002,High,Summer,0
2024-06-29,48.0,2024,6,29,27.2,18.0,22.6,15.9,0.0,15.9,7,1,9.2,Medium,Summer,0
2024-07-08,103.0,2024,7,8,29.1,18.0,23.6,0.0,0.0,0.0,2,0,11.100000000000001,High,Summer,0
2024-07-09,151.0,2024,7,9,29.5,20.5,25.0,0.0,0.0,0.0,3,0,9.0,Medium,Summer,0
2024-07-10,130.0,2024,7,10,23.4,18.0,20.7,46.1,0.0,46.1,4,0,5.399999999999999,Medium,Summer,0
2024-07-11,138.0,2024,7,11,27.4,18.4,22.9,3.1,0.0,3.1,5,0,9.0,Medium,Summer,0
2024-07-12,116.0,2024,7,12,27.9,17.4,22.7,4.0,0.0,4.0,6,0,10.5,High,Summer,0
2024-07-13,144.0,2024,7,13,28.6,16.6,22.6,0.0,0.0,0.0,7,1,12.0,High,Summer,0
2024-07-14,65.0,2024,7,14,28.1,19.4,23.8,6.6,0.0,6.6,1,1,8.700000000000003,Medium,Summer,0
2024-07-15,86.0,2024,7,15,26.8,21.0,23.9,25.1,0.0,25.1,2,0,5.800000000000001,Medium,Summer,0
2024-07-16,55.0,2024,7,16,28.7,19.5,24.1,97.8,0.0,97.8,3,0,9.2,Medium,Summer,0
2024-07-17,132.0,2024,7,17,27.8,16.9,22.4,0.0,0.0,0.0,4,0,10.900000000000002,High,Summer,0
2024-07-18,129.0,2024,7,18,22.6,14.3,18.5,0.0,0.0,0.0,5,0,8.3,Medium,Summer,0
2024-07-19,109.0,2024,7,19,25.6,12.6,19.1,0.0,0.0,0.0,6,0,13.000000000000002,High,Summer,0
2024-07-20,80.0,2024,7,20,28.3,14.3,21.3,0.0,0.0,0.0,7,1,14.0,High,Summer,0
2024-07-21,120.0,2024,7,21,27.2,18.1,22.7,0.0,0.0,0.0,1,1,9.099999999999998,Medium,Summer,0
2024-07-22,103.0,2024,7,22,27.5,16.7,22.1,0.3,0.0,0.3,2,0,10.8,High,Summer,0
2024-07-23,118.0,2024,7,23,27.8,19.1,23.5,0.3,0.0,0.3,3,0,8.7,Medium,Summer,0
2024-07-24,192.0,2024,7,24,26.7,16.4,21.6,22.0,0.0,22.0,4,0,10.3,High,Summer,0
2024-07-25,84.0,2024,7,25,24.8,15.7,20.3,0.0,0.0,0.0,5,0,9.100000000000001,Medium,Summer,0
2024-07-26,83.0,2024,7,26,26.9,14.1,20.5,0.0,0.0,0.0,6,0,12.799999999999999,High,Summer,0
2024-07-27,83.0,2024,7,27,26.9,16.0,21.5,0.0,0.0,0.0,7,1,10.899999999999999,High,Summer,0
2024-07-28,87.0,2024,7,28,28.8,17.0,22.9,0.0,0.0,0.0,1,1,11.8,High,Summer,0
2024-07-29,76.0,2024,7,29,28.4,19.0,23.7,0.0,0.0,0.0,2,0,9.399999999999999,Medium,Summer,0
2024-07-30,98.0,2024,7,30,29.0,22.8,25.9,7.4,0.0,7.4,3,0,6.199999999999999,Medium,Summer,0
2024-07-31,156.0,2024,7,31,31.2,22.1,26.7,0.0,0.0,0.0,4,0,9.099999999999998,Medium,Summer,0
2024-08-01,173.0,2024,8,1,29.7,21.0,25.4,1.3,0.0,1.3,5,0,8.7,Medium,Summer,0
2024-08-02,150.0,2024,8,2,28.6,22.9,25.8,0.0,0.0,0.0,6,0,5.700000000000003,Medium,Summer,0
2024-08-12,135.0,2024,8,12,24.6,13.7,19.2,0.0,0.0,0.0,2,0,10.900000000000002,High,Summer,0
2024-08-13,131.0,2024,8,13,26.4,14.1,20.3,0.0,0.0,0.0,3,0,12.299999999999999,High,Summer,0
2024-08-14,109.0,2024,8,14,28.0,15.7,21.9,0.0,0.0,0.0,4,0,12.3,High,Summer,0
2024-08-15,151.0,2024,8,15,28.1,16.6,22.4,0.0,0.0,0.0,5,0,11.5,High,Summer,0
2024-08-16,111.0,2024,8,16,25.8,16.6,21.2,2.7,0.0,2.7,6,0,9.2,Medium,Summer,0
2024-08-17,68.0,2024,8,17,25.6,19.0,22.3,128.3,0.0,128.3,7,1,6.600000000000001,Medium,Summer,0
2024-08-18,99.0,2024,8,18,26.4,16.4,21.4,21.7,0.0,21.7,1,1,10.0,High,Summer,0
2024-08-19,126.0,2024,8,19,17.9,11.8,14.9,0.6,0.0,0.6,2,0,6.099999999999998,Medium,Summer,0
2024-08-20,132.0,2024,8,20,20.3,11.3,15.8,0.0,0.0,0.0,3,0,9.0,Medium,Summer,0
2024-08-21,90.0,2024,8,21,21.4,11.7,16.6,0.0,0.0,0.0,4,0,9.7,Medium,Summer,0
2024-08-22,97.0,2024,8,22,25.1,10.7,17.9,0.0,0.0,0.0,5,0,14.400000000000002,High,Summer,0
2024-08-23,128.0,2024,8,23,26.0,12.9,19.5,0.0,0.0,0.0,6,0,13.1,High,Summer,0
2024-08-24,136.0,2024,8,24,25.7,14.9,20.3,0.0,0.0,0.0,7,1,10.799999999999999,High,Summer,0
2024-08-25,143.0,2024,8,25,27.5,16.8,22.2,0.0,0.0,0.0,1,1,10.7,High,Summer,0
2024-08-26,150.0,2024,8,26,28.4,17.5,23.0,0.0,0.0,0.0,2,0,10.899999999999999,High,Summer,0
2024-08-27,120.0,2024,8,27,32.2,20.5,26.4,0.0,0.0,0.0,3,0,11.700000000000003,High,Summer,0
2024-08-28,162.0,2024,8,28,26.2,16.6,21.4,0.2,0.0,0.2,4,0,9.599999999999998,Medium,Summer,0
2024-08-30,80.0,2024,8,30,26.5,15.5,21.0,6.7,0.0,6.7,6,0,11.0,High,Summer,0
2024-09-04,90.0,2024,9,4,24.1,12.2,18.2,0.0,0.0,0.0,4,0,11.900000000000002,High,Fall,0
2024-09-05,105.0,2024,9,5,24.6,15.5,20.1,0.0,0.0,0.0,5,0,9.100000000000001,Medium,Fall,0
2024-09-06,85.0,2024,9,6,23.7,13.9,18.8,2.3,0.0,2.3,6,0,9.799999999999999,Medium,Fall,0
2024-09-07,160.0,2024,9,7,16.2,8.0,12.1,0.2,0.0,0.2,7,1,8.2,Medium,Fall,0
2024-09-08,235.0,2024,9,8,19.4,6.4,12.9,0.0,0.0,0.0,1,1,12.999999999999998,High,Fall,0
2024-09-09,309.0,2024,9,9,21.1,12.1,16.6,2.4,0.0,2.4,2,0,9.000000000000002,Medium,Fall,0
2024-09-11,115.0,2024,9,11,23.4,11.4,17.4,0.0,0.0,0.0,4,0,11.999999999999998,High,Fall,0
2024-09-12,64.0,2024,9,12,24.7,13.4,19.1,0.0,0.0,0.0,5,0,11.299999999999999,High,Fall,0
2024-09-13,66.0,2024,9,13,26.8,13.9,20.4,0.0,0.0,0.0,6,0,12.9,High,Fall,0
2024-09-14,67.0,2024,9,14,25.5,14.9,20.2,0.0,0.0,0.0,7,1,10.6,High,Fall,0
2024-09-15,69.0,2024,9,15,27.7,15.7,21.7,0.0,0.0,0.0,1,1,12.0,High,Fall,0
2024-09-16,70.0,2024,9,16,28.3,15.0,21.7,0.0,0.0,0.0,2,0,13.3,High,Fall,0
2024-09-17,72.0,2024,9,17,26.0,14.9,20.5,0.0,0.0,0.0,3,0,11.1,High,Fall,0
2024-09-20,281.0,2024,9,20,25.7,14.3,20.0,0.0,0.0,0.0,6,0,11.399999999999999,High,Fall,0
2024-09-21,234.0,2024,9,21,25.8,17.1,21.5,25.8,0.0,25.8,7,1,8.7,Medium,Fall,0
2024-09-22,187.0,2024,9,22,24.4,14.8,19.6,0.7,0.0,0.7,1,1,9.599999999999998,Medium,Fall,0
2024-09-23,141.0,2024,9,23,21.9,16.9,19.4,47.8,0.0,47.8,2,0,5.0,Medium,Fall,0
2024-09-24,94.0,2024,9,24,18.9,16.8,17.9,15.2,0.0,15.2,3,0,2.099999999999998,Low,Fall,0
2024-09-25,44.0,2024,9,25,24.6,16.6,20.6,2.6,0.0,2.6,4,0,8.0,Medium,Fall,0
2024-09-26,117.0,2024,9,26,24.3,14.4,19.4,0.0,0.0,0.0,5,0,9.9,Medium,Fall,0
2024-09-27,61.0,2024,9,27,23.2,12.4,17.8,0.0,0.0,0.0,6,0,10.799999999999999,High,Fall,0
2024-10-01,87.0,2024,10,1,21.4,11.6,16.5,9.9,0.0,9.9,3,0,9.799999999999999,Medium,Fall,0
2024-10-02,109.0,2024,10,2,18.6,10.3,14.5,0.0,0.0,0.0,4,0,8.3,Medium,Fall,0
2024-10-03,77.0,2024,10,3,22.7,9.6,16.2,0.0,0.0,0.0,5,0,13.1,High,Fall,0
2024-10-04,126.0,2024,10,4,21.4,10.1,15.8,0.6,0.0,0.6,6,0,11.299999999999999,High,Fall,0
2024-10-05,170.0,2024,10,5,18.5,7.2,12.9,0.0,0.0,0.0,7,1,11.3,High,Fall,0
2024-10-06,214.0,2024,10,6,24.5,9.8,17.2,0.0,0.0,0.0,1,1,14.7,High,Fall,0
2024-10-07,258.0,2024,10,7,16.8,9.3,13.1,1.1,0.0,1.1,2,0,7.5,Medium,Fall,0
2024-10-08,288.0,2024,10,8,14.9,4.8,9.9,1.8,0.0,1.8,3,0,10.100000000000001,High,Fall,0
2024-10-09,262.0,2024,10,9,14.2,3.4,8.8,1.0,0.0,1.0,4,0,10.799999999999999,High,Fall,0
2024-10-10,236.0,2024,10,10,14.5,5.2,9.9,0.0,0.0,0.0,5,0,9.3,Medium,Fall,0
2024-10-11,210.0,2024,10,11,22.3,3.9,13.1,0.0,0.0,0.0,6,0,18.400000000000002,High,Fall,0
2024-10-12,169.0,2024,10,12,15.9,8.6,12.3,0.0,0.0,0.0,7,1,7.300000000000001,Medium,Fall,0
2024-10-13,127.0,2024,10,13,13.1,6.5,9.8,0.6,0.0,0.6,1,1,6.6,Medium,Fall,0
2024-10-14,85.0,2024,10,14,10.4,4.4,7.4,0.0,0.0,0.0,2,0,6.0,Medium,Fall,0
2024-10-15,43.0,2024,10,15,10.6,2.6,6.6,0.0,0.0,0.0,3,0,8.0,Medium,Fall,0
2024-10-16,134.0,2024,10,16,10.8,1.9,6.4,0.0,0.0,0.0,4,0,8.9,Medium,Fall,0
2024-10-17,83.0,2024,10,17,14.8,0.8,7.8,0.0,0.0,0.0,5,0,14.0,High,Fall,0
2024-10-18,104.0,2024,10,18,18.5,1.7,10.1,0.0,0.0,0.0,6,0,16.8,High,Fall,0
2024-10-19,102.0,2024,10,19,19.3,3.4,11.4,0.0,0.0,0.0,7,1,15.9,High,Fall,0
2024-10-20,99.0,2024,10,20,23.0,4.8,13.9,0.0,0.0,0.0,1,1,18.2,High,Fall,0
2024-10-21,96.0,2024,10,21,26.1,12.3,19.2,0.0,0.0,0.0,2,0,13.8,High,Fall,0
2024-10-22,93.0,2024,10,22,23.4,10.5,17.0,0.0,0.0,0.0,3,0,12.899999999999999,High,Fall,0
2024-10-23,82.0,2024,10,23,21.8,6.9,14.4,0.0,0.0,0.0,4,0,14.9,High,Fall,0
2024-11-01,144.0,2024,11,1,16.3,3.0,9.7,0.0,0.0,0.0,6,0,13.3,High,Fall,0
2024-11-02,140.0,2024,11,2,9.1,0.8,5.0,0.0,0.0,0.0,7,1,8.299999999999999,Medium,Fall,0
2024-11-03,135.0,2024,11,3,10.1,0.1,5.1,0.0,0.0,0.0,1,1,10.0,High,Fall,0
2024-11-04,130.0,2024,11,4,17.1,9.4,13.3,0.0,0.0,0.0,2,0,7.700000000000001,Medium,Fall,0
2024-11-05,126.0,2024,11,5,24.3,15.1,19.7,0.0,0.0,0.0,3,0,9.200000000000001,Medium,Fall,0
2024-11-06,195.0,2024,11,6,20.9,11.6,16.3,0.6,0.0,0.6,4,0,9.299999999999999,Medium,Fall,0
2024-11-07,144.0,2024,11,7,13.9,6.4,10.2,0.0,0.0,0.0,5,0,7.5,Medium,Fall,0
2024-11-08,228.0,2024,11,8,13.6,3.3,8.5,0.0,0.0,0.0,6,0,10.3,High,Fall,0
2024-11-09,171.0,2024,11,9,8.4,-0.4,4.0,0.0,0.0,0.0,7,1,8.8,Medium,Fall,0
2024-11-10,171.0,2024,11,10,13.1,4.0,8.6,10.5,0.0,10.5,1,1,9.1,Medium,Fall,0
2024-11-11,170.0,2024,11,11,12.2,3.2,7.7,1.8,0.0,1.8,2,0,9.0,Medium,Fall,0
2024-11-12,170.0,2024,11,12,7.0,-1.0,3.0,0.0,0.0,0.0,3,0,8.0,Medium,Fall,0
2024-11-13,169.0,2024,11,13,7.8,-1.6,3.1,0.0,0.0,0.0,4,0,9.4,Medium,Fall,0
2024-11-14,169.0,2024,11,14,9.3,5.5,7.4,1.8,0.0,1.8,5,0,3.8000000000000007,Low,Fall,0
2024-11-15,286.0,2024,11,15,7.9,5.2,6.6,0.0,0.0,0.0,6,0,2.7,Low,Fall,0
2024-11-16,306.0,2024,11,16,9.1,2.0,5.6,0.0,0.0,0.0,7,1,7.1,Medium,Fall,0
2024-11-18,125.0,2024,11,18,13.8,2.7,8.3,0.0,0.0,0.0,2,0,11.100000000000001,High,Fall,0
2024-11-19,130.0,2024,11,19,10.3,2.0,6.2,0.5,0.0,0.5,3,0,8.3,Medium,Fall,0
2024-11-20,288.0,2024,11,20,9.4,4.0,6.7,16.6,0.0,16.6,4,0,5.4,Medium,Fall,0
2024-12-02,164.0,2024,12,2,3.6,-6.1,-1.3,0.0,0.0,0.0,2,0,9.7,Medium,Winter,0
2024-12-03,178.0,2024,12,3,2.3,-4.3,-1.0,0.0,0.0,0.0,3,0,6.6,Medium,Winter,0
2024-12-04,174.0,2024,12,4,0.9,-1.8,-0.5,0.0,6.6,4.8,4,0,2.7,Low,Winter,0
2024-12-05,194.0,2024,12,5,0.4,-5.9,-2.8,0.0,1.0,0.6,5,0,6.300000000000001,Medium,Winter,0
2024-12-06,184.0,2024,12,6,-1.7,-11.4,-6.6,0.0,1.2,0.6,6,0,9.700000000000001,Medium,Winter,0
2024-12-07,149.0,2024,12,7,4.0,-3.1,0.5,1.0,2.8,3.4,7,1,7.1,Medium,Winter,0
2024-12-08,119.0,2024,12,8,7.2,2.3,4.8,0.0,0.0,0.0,1,1,4.9,Low,Winter,0
2024-12-09,90.0,2024,12,9,3.8,-0.1,1.9,1.2,0.0,1.2,2,0,3.9,Low,Winter,0
2024-12-10,161.0,2024,12,10,8.4,3.8,6.1,3.5,0.0,3.5,3,0,4.6000000000000005,Low,Winter,0
2024-12-11,83.0,2024,12,11,5.4,-1.5,2.0,0.2,0.0,0.2,4,0,6.9,Medium,Winter,0
2024-12-12,246.0,2024,12,12,-1.4,-9.1,-5.3,0.0,0.0,0.0,5,0,7.699999999999999,Medium,Winter,0
2024-12-14,273.0,2024,12,14,0.0,-11.2,-5.6,0.0,0.0,0.0,7,1,11.2,High,Winter,0
2024-12-16,182.0,2024,12,16,9.5,3.1,6.3,11.8,0.0,11.8,2,0,6.4,Medium,Winter,0
2024-12-17,294.0,2024,12,17,9.3,2.4,5.9,0.0,0.0,0.0,3,0,6.9,Medium,Winter,0
2024-12-19,283.0,2024,12,19,0.5,-3.8,-1.7,0.0,0.0,0.0,5,0,4.3,Low,Winter,0
2024-12-20,173.0,2024,12,20,-3.1,-6.3,-4.7,0.0,4.2,2.8,6,0,3.1999999999999997,Low,Winter,0
2024-12-21,170.0,2024,12,21,-6.3,-17.0,-11.7,0.0,0.0,0.0,7,1,10.7,High,Winter,0
2024-12-22,116.0,2024,12,22,-7.7,-17.9,-12.8,0.0,0.0,0.0,1,1,10.2,High,Winter,0
2024-12-23,69.0,2024,12,23,0.3,-7.7,-3.7,0.0,6.2,6.0,2,0,8.0,Medium,Winter,0
2024-12-24,67.0,2024,12,24,1.6,-2.2,-0.3,0.0,0.2,0.2,3,0,3.8000000000000003,Low,Winter,0
2024-12-25,53.0,2024,12,25,-1.2,-3.0,-2.1,0.0,0.0,0.0,4,0,1.8,Low,Winter,0
2024-12-26,78.0,2024,12,26,0.5,-2.8,-1.2,0.0,0.0,0.0,5,0,3.3,Low,Winter,0
2024-12-27,62.0,2024,12,27,2.2,0.0,1.1,0.0,0.0,0.0,6,0,2.2,Low,Winter,0
2024-12-28,106.0,2024,12,28,9.7,1.3,5.5,0.8,0.0,0.8,7,1,8.399999999999999,Medium,Winter,0
2022-02-03,11.0,2022,2,3,-3.0,-10.5,-6.8,0.0,7.2,4.2,5,0,7.5,Medium,Winter,0
2022-02-04,99.0,2022,2,4,-10.5,-14.0,-12.3,0.0,0.4,0.4,6,0,3.5,Low,Winter,0
2022-02-05,25.0,2022,2,5,-7.2,-15.4,-11.3,0.0,0.0,0.0,7,1,8.2,Medium,Winter,0
2022-02-06,40.0,2022,2,6,-0.2,-7.2,-3.7,0.0,0.0,0.0,1,1,7.0,Medium,Winter,0
2022-02-08,191.0,2022,2,8,-0.4,-5.5,-3.0,0.0,0.0,0.0,3,0,5.1,Medium,Winter,0
2022-02-09,122.0,2022,2,9,6.0,-5.5,0.3,0.0,0.0,0.0,4,0,11.5,High,Winter,0
2022-02-10,182.0,2022,2,10,2.8,-0.8,1.0,0.0,0.0,0.0,5,0,3.5999999999999996,Low,Winter,0
2022-02-11,209.0,2022,2,11,3.5,-1.4,1.1,4.8,0.2,5.0,6,0,4.9,Low,Winter,0
2022-02-12,215.0,2022,2,12,2.5,-13.5,-5.5,0.8,1.0,1.8,7,1,16.0,High,Winter,0
2022-02-13,92.0,2022,2,13,-9.2,-16.6,-12.9,0.0,0.2,0.2,1,1,7.400000000000002,Medium,Winter,0
2022-02-14,183.0,2022,2,14,-9.6,-16.5,-13.1,0.0,0.0,0.0,2,0,6.9,Medium,Winter,0
2022-02-15,156.0,2022,2,15,-3.3,-11.3,-7.3,0.0,0.0,0.0,3,0,8.0,Medium,Winter,0
2022-02-16,218.0,2022,2,16,10.7,-3.8,3.5,0.2,0.0,0.2,4,0,14.5,High,Winter,0
2022-02-17,108.0,2022,2,17,7.2,-5.2,1.0,26.2,13.4,36.2,5,0,12.4,High,Winter,0
2022-02-18,98.0,2022,2,18,-4.8,-10.5,-7.7,0.0,5.4,5.0,6,0,5.7,Medium,Winter,0
2022-02-19,38.0,2022,2,19,-2.0,-11.3,-6.7,0.0,4.6,4.2,7,1,9.3,Medium,Winter,0
2022-02-20,45.0,2022,2,20,6.9,-9.5,-1.3,0.0,0.0,0.0,1,1,16.4,High,Winter,0
2022-02-21,96.0,2022,2,21,6.2,-0.6,2.8,0.0,0.0,0.0,2,0,6.8,Medium,Winter,0
2022-02-22,229.0,2022,2,22,9.2,-0.8,4.2,9.4,0.0,9.4,3,0,10.0,High,Winter,0
2022-02-24,224.0,2022,2,24,-5.2,-11.6,-8.4,0.0,0.0,0.0,5,0,6.3999999999999995,Medium,Winter,0
2022-02-25,31.0,2022,2,25,-5.5,-12.9,-9.2,0.0,6.6,4.2,6,0,7.4,Medium,Winter,0
2022-02-26,119.0,2022,2,26,-2.2,-13.4,-7.8,0.0,0.0,0.0,7,1,11.2,High,Winter,0
2022-02-27,131.0,2022,2,27,0.4,-7.9,-3.8,0.0,1.0,0.4,1,1,8.3,Medium,Winter,0
2022-02-28,182.0,2022,2,28,-3.8,-13.7,-8.8,0.0,0.0,0.0,2,0,9.899999999999999,Medium,Winter,0
2022-03-01,267.0,2022,3,1,5.2,-3.8,0.7,0.0,0.0,0.0,3,0,9.0,Medium,Spring,0
2022-03-03,143.0,2022,3,3,-4.6,-10.4,-7.5,0.0,0.0,0.0,5,0,5.800000000000001,Medium,Spring,0
2022-03-04,213.0,2022,3,4,1.3,-10.9,-4.8,0.0,0.0,0.0,6,0,12.200000000000001,High,Spring,0
2022-03-06,187.0,2022,3,6,16.0,-0.2,7.9,2.2,0.0,2.2,1,1,16.2,High,Spring,0
2022-03-07,152.0,2022,3,7,2.7,-1.8,0.5,3.0,2.6,5.6,2,0,4.5,Low,Spring,0
2022-03-11,207.0,2022,3,11,-0.7,-3.5,-2.1,0.0,5.8,4.8,6,0,2.8,Low,Spring,0
2022-03-12,195.0,2022,3,12,-3.3,-9.1,-6.2,0.0,0.2,0.2,7,1,5.8,Medium,Spring,0
2022-03-13,243.0,2022,3,13,-0.3,-10.4,-5.4,0.0,1.4,0.8,1,1,10.1,High,Spring,0
2022-03-15,78.0,2022,3,15,1.5,0.2,0.9,0.2,10.0,10.6,3,0,1.3,Low,Spring,0
2022-03-16,250.0,2022,3,16,2.5,-1.2,0.7,0.0,0.0,0.0,4,0,3.7,Low,Spring,0
2022-04-15,294.0,2022,4,15,14.8,2.1,8.5,0.8,0.0,0.8,6,0,12.700000000000001,High,Spring,0
2022-04-17,219.0,2022,4,17,8.2,-1.5,3.4,0.0,0.0,0.0,1,1,9.7,Medium,Spring,0
2022-04-22,299.0,2022,4,22,12.4,1.0,6.7,0.0,0.0,0.0,6,0,11.4,High,Spring,0
2022-05-07,261.0,2022,5,7,13.9,6.6,10.3,0.0,0.0,0.0,7,1,7.300000000000001,Medium,Spring,0
2022-05-08,205.0,2022,5,8,15.9,5.5,10.7,0.0,0.0,0.0,1,1,10.4,High,Spring,0
2022-05-09,290.0,2022,5,9,19.7,3.7,11.7,0.0,0.0,0.0,2,0,16.0,High,Spring,0
2022-05-14,187.0,2022,5,14,26.5,15.2,20.9,0.0,0.0,0.0,7,1,11.3,High,Spring,0
2022-05-15,248.0,2022,5,15,29.2,15.4,22.3,0.0,0.0,0.0,1,1,13.799999999999999,High,Spring,0
2022-05-22,27.0,2022,5,22,17.7,8.0,12.9,0.4,0.0,0.4,1,1,9.7,Medium,Spring,0
2022-05-23,195.0,2022,5,23,16.6,6.7,11.7,0.0,0.0,0.0,2,0,9.900000000000002,Medium,Spring,0
2022-06-18,304.0,2022,6,18,19.8,10.8,15.3,0.0,0.0,0.0,7,1,9.0,Medium,Summer,0
2022-06-23,294.0,2022,6,23,28.3,14.8,21.6,0.0,0.0,0.0,5,0,13.5,High,Summer,0
2022-07-01,263.0,2022,7,1,29.6,20.4,25.0,0.6,0.0,0.6,6,0,9.200000000000003,Medium,Summer,0
2022-07-09,246.0,2022,7,9,23.9,13.2,18.6,0.0,0.0,0.0,7,1,10.7,High,Summer,0
2022-07-10,232.0,2022,7,10,27.8,14.1,21.0,0.0,0.0,0.0,1,1,13.700000000000001,High,Summer,0
2022-07-12,290.0,2022,7,12,28.1,18.3,23.2,0.0,0.0,0.0,3,0,9.8,Medium,Summer,0
2022-07-16,234.0,2022,7,16,29.4,16.7,23.1,0.0,0.0,0.0,7,1,12.7,High,Summer,0
2022-07-21,255.0,2022,7,21,31.3,21.4,26.4,0.0,0.0,0.0,5,0,9.900000000000002,Medium,Summer,0
2022-07-24,2.0,2022,7,24,31.0,21.1,26.1,18.4,0.0,18.4,1,1,9.899999999999999,Medium,Summer,0
2022-07-25,245.0,2022,7,25,23.4,15.8,19.6,0.0,0.0,0.0,2,0,7.599999999999998,Medium,Summer,0
2022-08-01,297.0,2022,8,1,29.8,18.6,24.2,0.2,0.0,0.2,2,0,11.2,High,Summer,0
2022-08-06,244.0,2022,8,6,31.6,20.9,26.3,0.0,0.0,0.0,7,1,10.700000000000003,High,Summer,0
2022-08-12,237.0,2022,8,12,26.4,13.7,20.1,0.0,0.0,0.0,6,0,12.7,High,Summer,0
2022-08-13,257.0,2022,8,13,25.9,12.9,19.4,0.0,0.0,0.0,7,1,12.999999999999998,High,Summer,0
2022-08-14,242.0,2022,8,14,26.7,15.9,21.3,0.0,0.0,0.0,1,1,10.799999999999999,High,Summer,0
2022-08-16,214.0,2022,8,16,28.2,16.3,22.3,0.0,0.0,0.0,3,0,11.899999999999999,High,Summer,0
2022-08-20,283.0,2022,8,20,29.4,17.5,23.5,0.0,0.0,0.0,7,1,11.899999999999999,High,Summer,0
2022-08-27,26.0,2022,8,27,23.4,13.0,18.2,0.0,0.0,0.0,7,1,10.399999999999999,High,Summer,0
2022-08-28,213.0,2022,8,28,28.2,14.7,21.5,0.0,0.0,0.0,1,1,13.5,High,Summer,0
2022-09-23,288.0,2022,9,23,16.5,5.0,10.8,0.0,0.0,0.0,6,0,11.5,High,Fall,0
2022-09-29,269.0,2022,9,29,16.2,8.1,12.2,0.0,0.0,0.0,5,0,8.1,Medium,Fall,0
2022-10-02,189.0,2022,10,2,16.0,6.5,11.3,0.0,0.0,0.0,1,1,9.5,Medium,Fall,0
2022-10-03,307.0,2022,10,3,16.2,2.8,9.5,0.0,0.0,0.0,2,0,13.399999999999999,High,Fall,0
2022-10-05,284.0,2022,10,5,22.8,8.1,15.5,0.0,0.0,0.0,4,0,14.700000000000001,High,Fall,0
2022-10-08,17.0,2022,10,8,12.2,0.8,6.5,0.0,0.0,0.0,7,1,11.399999999999999,High,Fall,0
2022-10-09,84.0,2022,10,9,15.5,5.9,10.7,0.0,0.0,0.0,1,1,9.6,Medium,Fall,0
2022-10-10,151.0,2022,10,10,15.9,6.0,11.0,0.0,0.0,0.0,2,0,9.9,Medium,Fall,0
2022-10-11,218.0,2022,10,11,22.4,5.0,13.7,0.0,0.0,0.0,3,0,17.4,High,Fall,0
2022-10-12,284.0,2022,10,12,19.9,13.8,16.9,4.8,0.0,4.8,4,0,6.099999999999998,Medium,Fall,0
2022-10-22,214.0,2022,10,22,21.2,10.6,15.9,0.0,0.0,0.0,7,1,10.6,High,Fall,0
2022-10-23,228.0,2022,10,23,18.8,6.4,12.6,0.0,0.0,0.0,1,1,12.4,High,Fall,0
2022-10-24,267.0,2022,10,24,18.9,5.2,12.1,0.0,0.0,0.0,2,0,13.7,High,Fall,0
2022-10-27,305.0,2022,10,27,10.2,1.8,6.0,0.0,0.0,0.0,5,0,8.399999999999999,Medium,Fall,0
2022-10-28,305.0,2022,10,28,10.6,1.3,6.0,0.0,0.0,0.0,6,0,9.299999999999999,Medium,Fall,0
2022-10-29,305.0,2022,10,29,15.2,0.1,7.7,0.0,0.0,0.0,7,1,15.1,High,Fall,0
2022-10-30,305.0,2022,10,30,13.9,1.7,7.8,0.0,0.0,0.0,1,1,12.200000000000001,High,Fall,0
2022-10-31,305.0,2022,10,31,11.5,5.9,8.7,3.4,0.0,3.4,2,0,5.6,Medium,Fall,0
2022-11-10,179.0,2022,11,10,21.3,7.8,14.6,0.0,0.0,0.0,5,0,13.5,High,Fall,0
2022-11-16,136.0,2022,11,16,1.8,-1.9,-0.1,0.0,5.0,5.0,4,0,3.7,Low,Fall,0
